loc_rowid,pl_name,hostname,hd_name,hip_name,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,M2R infered radius [Rearth],Flux Contrast alpha=0 Ag=0.5,Flux Contrast alpha=90 Ag=0.5,SpT Number,Mam Inferred SpT from Teff,Mam Inferred Teff from SpT,Sep arcsec,Sep lod,Re,SpT,StarTeff,Mam Inferred StarRad from Teff,StarRad,Teq,Giant
2674,HD 28185 b,HD 28185,HD 28185,HIP 20723,Gaia DR2 3179384931394690304,0,1,2,Radial Velocity,2001,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,385.54,0.13,-0.11,0.0,1.044,0.017,-0.017,0.0,,,,,,,,,,,,,,,,,1919.68358,63.56568,-63.56568,0.0,6.04,0.2,-0.2,0.0,1919.68358,63.56568,-63.56568,0.0,6.04,0.2,-0.2,0.0,Msini,0.0629,0.0042,-0.0049,0.0,,,,,,,,,,,,,0.0,,,,,-1.6,3.8,-3.0,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5622.0,93.76,-93.76,0.0,1.08,0.03,-0.03,0.0,1.02,0.05,-0.05,0.0,0.227,0.061,-0.061,0.0,[Fe/H],4.38,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h26m26.41s,66.6100461,-10d33m03.87s,-10.5510754,39.3809,0.0637,-0.0636,25.3642,0.0407353,-0.0407353,6.578,0.026,-0.026,6.289,0.044,-0.044,6.185,0.029,-0.029,,,,,,,,,,,,,,,,7.62682,0.00023,-0.00023,2021-09-20,2021-07,2021-09-20,11.95054000956361,7.939344234250126e-08,2.5271717595780924e-08,,4.472660133852373,,0.026510313375265677,4.079992485044523,11.95054000956361,4.472660133852373,5622.0,,1.08,252.20882423072226,False
2682,HD 28254 b,HD 28254,HD 28254,HIP 20606,Gaia DR2 4781553628548774656,1,2,1,Radial Velocity,2010,Published Confirmed,0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,1116.0,26.0,-26.0,0.0,2.15,0.04,-0.05,0.0,,,,,,,,,,,,,,,,,368.67,31.78,-19.07,0.0,1.16,0.1,-0.06,0.0,368.67,31.78,-19.07,0.0,1.16,0.1,-0.06,0.0,Msini,0.81,0.05,-0.02,0.0,,,,,,,,,,,,,0.0,2454049.0,43.0,-55.0,0.0,301.0,3.0,-4.0,0.0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,G1 IV/V,5664.0,35.0,-35.0,0.0,1.48,0.06,-0.06,0.0,1.06,,,0.0,0.06,0.02,-0.02,0.0,[Fe/H],4.12,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h24m50.60s,66.2108141,-50d37m22.11s,-50.6228081,55.2884,0.0936,-0.0933,18.0581,0.030342,-0.030342,6.395,0.026,-0.026,6.133,0.031,-0.031,6.006,0.029,-0.029,,,,,,,,,,,,,,,,7.49977,0.000295,-0.000295,2014-11-19,2010-11,2014-11-19,11.383688711650727,1.6986334511630536e-08,5.406918205076912e-09,4.1,,,0.03888699980466065,5.984790323790477,11.383688711650727,4.1,5664.0,,1.48,207.27297468926855,True
2683,HD 285507 b,HD 285507,HD 285507,HIP 19207,Gaia DR2 45159901786525568,0,1,1,Radial Velocity,2013,Published Confirmed,0,<a refstr=QUINN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...27Q/abstract target=ref> Quinn et al. 2014 </a>,6.0881,0.0018,-0.0018,0.0,,,,,,,,,,,,,,,,,,,,,291.438,10.488,-10.488,0.0,0.917,0.033,-0.033,0.0,291.438,10.488,-10.488,0.0,0.917,0.033,-0.033,0.0,Msini,0.086,0.019,-0.019,0.0,,,,,,,,,,,,,0.0,2456263.121,0.029,-0.029,0.0,182.0,11.0,-11.0,0.0,<a refstr=QUINN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...27Q/abstract target=ref> Quinn et al. 2014 </a>,K4.5 V,4503.0,85.0,-61.0,0.0,0.66,0.05,-0.05,0.0,0.73,0.03,-0.03,0.0,0.13,0.01,-0.01,0.0,[Fe/H],4.67,0.05,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h07m01.36s,61.755663,+15d20m05.80s,15.3349441,45.0293,0.244,-0.2414,22.18,0.11881,-0.11881,8.365,0.026,-0.026,7.811,0.049,-0.049,7.665,0.026,-0.026,15.8498,0.0096778,-0.0096778,11.2922,0.0006297,-0.0006297,10.0401,0.0004557,-0.0004557,9.65324,0.0009613,-0.0009613,10.4877,0.0022389,-0.0022389,10.0404,0.001629,-0.001629,2018-04-25,2014-05,2014-05-14,11.165361317653037,,,5.45,,,,,11.165361317653037,5.45,4503.0,,0.66,,False
2685,HD 285968 b,HD 285968,HD 285968,HIP 21932,Gaia DR2 3409711211681795584,0,1,1,Radial Velocity,2008,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,8.7752,0.0013,-0.0013,0.0,0.06649,0.00043,-0.00043,0.0,,,,,,,,,,,,,,,,,9.05811,1.36666,-1.36666,0.0,0.0285,0.0043,-0.0043,0.0,9.05811,1.36666,-1.36666,0.0,0.0285,0.0043,-0.0043,0.0,Msini,0.16,0.14,-0.11,0.0,,,,,,,,,,,,,0.0,,,,,6.0,60.0,-74.0,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,3703.49,32.13,-32.13,0.0,0.48,0.01,-0.01,0.0,0.51,0.01,-0.01,0.0,0.147,0.081,-0.081,0.0,[Fe/H],4.78,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h42m56.49s,70.7353853,+18d57m12.09s,18.953358,9.47045,0.006325,-0.006325,105.563,0.069969,-0.069969,6.462,0.024,-0.024,5.824,0.033,-0.033,5.607,0.034,-0.034,,,,,,,,,,,,,,,,8.99955,0.000495,-0.000495,2021-09-20,2021-05,2021-09-20,2.7139814506568594,1.0095123901955703e-06,3.2133777402427847e-07,,5.886460115921856,,0.0070207857071205694,1.0805135540527293,2.7139814506568594,5.886460115921856,3703.49,,0.48,438.8958115905724,False
2691,HD 29021 b,HD 29021,HD 29021,HIP 21571,Gaia DR2 471536354830504448,1,1,1,Radial Velocity,2017,Published Confirmed,0,<a refstr=REY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A...9R/abstract target=ref>Rey et al. 2017</a>,1362.3,4.6,-4.0,0.0,2.28,0.07,-0.08,0.0,,,,,,,,,,,,,,,,,762.792,63.566,-63.566,0.0,2.4,0.2,-0.2,0.0,762.792,63.566,-63.566,0.0,2.4,0.2,-0.2,0.0,Msini,0.459,0.008,-0.008,0.0,,,,,,,,,,,,,0.0,2455823.9,6.1,-5.7,0.0,179.5,2.0,-2.0,0.0,<a refstr=REY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A...9R/abstract target=ref>Rey et al. 2017</a>,G5,5560.0,45.0,-45.0,0.0,0.85,0.09,-0.09,0.0,0.85,0.08,-0.08,0.0,-0.24,0.02,-0.02,0.0,[Fe/H],4.44,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h37m52.35s,69.4681379,+60d40m34.67s,60.6762985,30.9939,0.0422,-0.0421,32.2355,0.0435882,-0.0435882,6.518,0.029,-0.029,6.168,0.034,-0.034,6.082,0.02,-0.02,,,,,,,,,,,,,,,,7.58565,0.000208,-0.000208,2017-03-02,2017-05,2017-03-02,11.834560027912573,1.632469624653479e-08,5.196312204219444e-09,4.5,,,0.07356286236969209,11.321477848946794,11.834560027912573,4.5,5560.0,,0.85,149.7354522921521,False
2693,HD 290327 b,HD 290327,HD 290327,HIP 25191,Gaia DR2 3214129537488896896,0,1,1,Radial Velocity,2009,Published Confirmed,0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,2443.0,205.0,-117.0,0.0,3.43,0.2,-0.12,0.0,,,,,,,,,,,,,,,,,807.25,54.03,-44.49,0.0,2.54,0.17,-0.14,0.0,807.25,54.03,-44.49,0.0,2.54,0.17,-0.14,0.0,Msini,0.08,0.08,-0.03,0.0,,,,,,,,,,,,,0.0,2455326.0,230.0,-412.0,0.0,268.0,94.0,-19.0,0.0,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,G8 V,5552.0,21.0,-21.0,0.0,1.0,0.01,-0.01,0.0,0.9,,,0.0,-0.11,0.02,-0.02,0.0,[Fe/H],4.42,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h23m21.60s,80.8399887,-02d16m40.94s,-2.2780391,56.433,0.1483,-0.1474,17.6913,0.0460803,-0.0460803,7.683,0.026,-0.026,7.404,0.047,-0.047,7.271,0.027,-0.027,,,,,,,,,,,,,,,,8.80364,0.000218,-0.000218,2018-04-25,2010-11,2014-11-19,11.857313470297797,7.240939721615098e-09,2.3048626986509907e-09,4.8,,,0.06078004004748995,9.354174849771233,11.857313470297797,4.8,5552.0,,1.0,132.2239738427256,False
2695,HD 29399 b,HD 29399,HD 29399,,Gaia DR2 4675576135153914368,1,1,1,Radial Velocity,2022,Published Confirmed,0,<a refstr=PEZZOTTI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..89P/abstract target=ref>Pezzotti et al. 2022</a>,892.7,5.9,-5.9,0.0,1.913,0.008,-0.008,0.0,,,,,,,,,,,,,,,,,498.9906,34.96112,-34.96112,0.0,1.57,0.11,-0.11,0.0,498.9906,34.96112,-34.96112,0.0,1.57,0.11,-0.11,0.0,Msini,0.05,0.05,-0.05,0.0,,,,,,,,,,,,,0.0,2455965.0,210.0,-210.0,0.0,-13.1,85.1,-85.1,0.0,<a refstr=PEZZOTTI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..89P/abstract target=ref>Pezzotti et al. 2022</a>,K1 III,4845.0,52.0,-52.0,0.0,4.5,0.11,-0.11,0.0,1.17,0.1,-0.1,0.0,0.14,0.03,-0.03,0.0,[Fe/H],3.25,0.13,-0.13,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h33m33.68s,68.3903471,-62d49m25.53s,-62.8237576,44.1518,0.1069,-0.1069,22.6204,0.0544403,-0.0544403,4.418,0.296,-0.296,3.745,0.246,-0.246,3.777,0.238,-0.238,,,,,,,,,,,,,,,,5.50503,0.001579,-0.001579,2021-11-18,2022-01,2021-11-18,11.6089062125519,2.231327071411775e-08,7.1025346613989315e-09,5.1,,,0.043327791845406076,6.668237474995844,11.6089062125519,5.1,4845.0,,4.5,327.7557813886113,True
2699,HD 30177 b,HD 30177,HD 30177,HIP 21850,Gaia DR2 4774301387290235136,0,1,2,Radial Velocity,2002,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2770.0,100.0,-100.0,0.0,3.81,0.13,-0.13,0.0,,,,,,,,,,,,,,,,,3006.6718,266.9772,-266.9772,0.0,9.46,0.84,-0.84,0.0,3006.6718,266.9772,-266.9772,0.0,9.46,0.84,-0.84,0.0,Msini,0.19,0.03,-0.03,0.0,,,,,,,,,,,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5556.0,23.0,-23.0,0.0,1.13,0.04,-0.04,0.0,0.93,0.12,-0.12,0.0,0.37,,,0.0,[Fe/H],4.3,0.05,-0.05,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h41m54.50s,70.4770964,-58d01m14.91s,-58.0208085,55.5867,0.127,-0.1264,17.9611,0.0407005,-0.0407005,7.15,0.035,-0.035,6.829,0.053,-0.053,6.715,0.027,-0.027,,,,,,,,,,,,,,,,8.21511,0.000337,-0.000337,2019-06-24,2017-03,2018-09-06,11.704248781086818,5.7180468174010994e-09,1.8201108316405306e-09,,4.516905613941677,,0.06854157559272273,10.548691347886312,11.704248781086818,4.516905613941677,5556.0,,1.13,133.4586657837619,False
2705,HD 30177 c,HD 30177,HD 30177,HIP 21850,Gaia DR2 4774301387290235136,0,1,2,Radial Velocity,2016,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,11613.0,1837.0,-1837.0,0.0,9.89,1.04,-1.04,0.0,,,,,,,,,,,,,,,,,2415.508,985.273,-985.273,0.0,7.6,3.1,-3.1,0.0,2415.508,985.273,-985.273,0.0,7.6,3.1,-3.1,0.0,Msini,0.22,0.14,-0.14,0.0,,,,,,,,,,,,,0.0,2448973.0,1211.0,-1211.0,0.0,19.0,30.0,-30.0,0.0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..167W/abstract target=ref>Wittenmyer et al. 2017</a>,,5580.0,12.0,-12.0,0.0,,,,,0.99,0.03,-0.03,0.0,0.33,0.05,-0.05,0.0,[Fe/H],4.41,0.12,-0.12,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h41m54.50s,70.4770964,-58d01m14.91s,-58.0208085,55.5867,0.127,-0.1264,17.9611,0.0407005,-0.0407005,7.15,0.035,-0.035,6.829,0.053,-0.053,6.715,0.027,-0.027,,,,,,,,,,,,,,,,8.21511,0.000337,-0.000337,2016-12-20,2017-04,2016-12-21,11.860902401766452,8.714720257486269e-10,2.773981613284029e-10,,4.500781162340851,,0.17792025790341937,27.382298538214076,11.860902401766452,4.500781162340851,5580.0,1.0964249207495271,,,False
2707,HD 30562 b,HD 30562,HD 30562,HIP 22336,Gaia DR2 3188395880157173120,0,1,1,Radial Velocity,2009,Published Confirmed,0,<a refstr=FISCHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703.1545F/abstract target=ref> Fischer et al. 2009 </a>,1157.0,27.0,-27.0,0.0,2.3,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,410.0007,25.4264,-25.4264,0.0,1.29,0.08,-0.08,0.0,410.0007,25.4264,-25.4264,0.0,1.29,0.08,-0.08,0.0,Msini,0.76,0.05,-0.05,0.0,,,,,,,,,,,,,0.0,2450131.5,0.14,-0.14,0.0,81.0,10.0,-10.0,0.0,<a refstr=FISCHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703.1545F/abstract target=ref> Fischer et al. 2009 </a>,,5861.0,44.0,-44.0,0.0,1.64,0.06,-0.06,0.0,1.22,0.04,-0.04,0.0,0.243,0.04,-0.04,0.0,[Fe/H],4.09,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h48m36.71s,72.1529519,-05d40m30.41s,-5.6751152,26.1597,0.0564,-0.0563,38.1981,0.0817175,-0.0817175,4.984,0.262,-0.262,4.574,0.266,-0.266,4.31,0.049,-0.049,,,,,,,,,,,,,,,,5.61828,0.0012342,-0.0012342,2018-04-25,2009-10,2015-04-24,11.469448653438512,1.506745768014183e-08,4.796120739245028e-09,,4.314971354178589,,0.08792149757069079,13.531301734703984,11.469448653438512,4.314971354178589,5861.0,,1.64,218.29185690806233,False
2710,HD 30669 b,HD 30669,HD 30669,HIP 22320,Gaia DR2 4880032624440826112,1,1,1,Radial Velocity,2014,Published Confirmed,0,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,1684.0,61.0,-61.0,0.0,2.69,0.08,-0.08,0.0,,,,,,,,,,,,,,,,,149.37,19.07,-19.07,0.0,0.47,0.06,-0.06,0.0,149.37,19.07,-19.07,0.0,0.47,0.06,-0.06,0.0,Msini,0.18,0.15,-0.15,0.0,,,,,,,,,,,,,0.0,2457181.0,101.0,-1395.0,0.0,82.0,43.0,-36.0,0.0,<a refstr=MOUTOU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..48M/abstract target=ref>Moutou et al. 2015</a>,G9 V,5400.0,74.0,-74.0,0.0,0.91,0.04,-0.04,0.0,0.92,0.03,-0.03,0.0,0.13,0.06,-0.06,0.0,[Fe/H],4.37,0.55,-0.55,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h48m28.76s,72.1198522,-28d25m08.67s,-28.4190757,58.0844,0.0878,-0.0876,17.1874,0.0258074,-0.0258074,7.754,0.021,-0.021,7.39,0.026,-0.026,7.329,0.029,-0.029,,,,,,,,,,,,,,,,8.90667,0.000219,-0.000219,2015-01-08,2015-04,2015-01-08,10.282581520614858,8.853405009642256e-09,2.8181263409582287e-09,4.9,,,0.04631191851856953,7.127500789939807,10.282581520614858,4.9,5400.0,,0.91,138.53073032848346,False
2714,HD 31253 b,HD 31253,HD 31253,HIP 22826,Gaia DR2 3295354481521174656,0,1,1,Radial Velocity,2010,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,468.7,2.2,-3.5,0.0,1.295,0.024,-0.025,0.0,,,,,,,,,,,,,,,,,141.75147,20.02319,-20.02319,0.0,0.446,0.063,-0.063,0.0,141.75147,20.02319,-20.02319,0.0,0.446,0.063,-0.063,0.0,Msini,0.44,0.12,-0.17,0.0,,,,,,,,,,,,,0.0,,,,,47.0,25.0,-100.0,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,6014.94,81.65,-81.65,0.0,1.83,0.04,-0.04,0.0,1.33,0.07,-0.07,0.0,0.14,0.058,-0.058,0.0,[Fe/H],4.03,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h54m43.75s,73.6822877,+12d21m07.24s,12.3520103,58.1438,0.1507,-0.1498,17.1699,0.0441054,-0.0441054,6.06,0.023,-0.023,5.839,0.021,-0.021,5.792,0.017,-0.017,,,,,,,,,,,,,,,,6.98479,0.000189,-0.000189,2021-09-20,2021-05,2021-09-20,10.194307260029852,3.754797076552086e-08,1.1951890300805245e-08,,4.215491295300854,,0.02227236609922296,3.427763565925007,10.194307260029852,4.215491295300854,6014.94,,1.83,315.37681871619407,False
2718,HD 31527 c,HD 31527,HD 31527,HIP 22905,Gaia DR2 2972622770521857664,1,1,3,Radial Velocity,2019,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,51.2053,0.0373,-0.0368,0.0,0.2663,0.0088,-0.0095,0.0,,,,,,,,,,,,,,,,,14.16,1.28,-1.23,0.0,0.0445,0.004,-0.0039,0.0,14.16,1.28,-1.23,0.0,0.0445,0.004,-0.0039,0.0,Msini,0.04,0.05,-0.03,0.0,,,,,,,,,,,,,0.0,2455526.3434,9.7876,-21.5943,0.0,-23.25,68.94,-152.43,0.0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G2 V,5898.0,13.0,-13.0,0.0,,,,,0.96,,,0.0,-0.17,0.01,-0.01,0.0,[Fe/H],4.45,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m38.31s,73.9096193,-23d14m28.74s,-23.2413163,38.4473,0.0408,-0.0408,25.9807,0.0274041,-0.0274041,6.373,0.024,-0.024,6.048,0.029,-0.029,6.049,0.018,-0.018,,,,,,,,,,,,,,,,7.33222,0.000169,-0.000169,2019-02-05,2019-02,2019-02-07,3.661036588424908,1.145186909545764e-07,3.645243148366791e-08,4.2,,,0.006926364140004629,1.0659818780666357,3.661036588424908,4.2,5898.0,1.1746129796458769,,,False
2719,HD 31527 d,HD 31527,HD 31527,HIP 22905,Gaia DR2 2972622770521857664,1,1,3,Radial Velocity,2019,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,271.6737,2.1135,-2.2471,0.0,0.8098,0.0273,-0.0293,0.0,,,,,,,,,,,,,,,,,11.82,1.7,-1.64,0.0,0.0372,0.0053,-0.0052,0.0,11.82,1.7,-1.64,0.0,0.0372,0.0053,-0.0052,0.0,Msini,0.24,0.13,-0.13,0.0,,,,,,,,,,,,,0.0,2455718.8091,21.388,-17.3759,0.0,179.0,31.11,-26.2,0.0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G2 V,5898.0,13.0,-13.0,0.0,,,,,0.96,,,0.0,-0.17,0.01,-0.01,0.0,[Fe/H],4.45,0.02,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m38.31s,73.9096193,-23d14m28.74s,-23.2413163,38.4473,0.0408,-0.0408,25.9807,0.0274041,-0.0274041,6.373,0.024,-0.024,6.048,0.029,-0.029,6.049,0.018,-0.018,,,,,,,,,,,,,,,,7.33222,0.000169,-0.000169,2019-02-05,2019-02,2019-02-07,3.243735238214442,9.721780742644589e-09,3.094538921694967e-09,4.2,,,0.021062597373547688,3.241577637470378,3.243735238214442,4.2,5898.0,1.1746129796458769,,,False
2743,HD 3167 e,HD 3167,HD 3167,HIP 2736,Gaia DR2 2554032474712538880,1,1,4,Radial Velocity,2022,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,96.63,0.292,-0.292,0.0,0.3885,0.0079,-0.0079,0.0,,,,,,,,,,,,,,,,,8.41,1.02,-1.02,0.0,0.02646,0.00321,-0.00321,0.0,8.41,1.02,-1.02,0.0,0.02646,0.00321,-0.00321,0.0,Msini,0.15,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5261.0,60.0,-60.0,0.0,0.88,0.01,-0.01,0.0,0.84,0.05,-0.04,0.0,0.04,0.05,-0.05,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,8.7401487,+04d22m50.60s,4.3807215,47.2899,0.1485,-0.1475,21.1175,0.065682,-0.065682,7.548,0.032,-0.032,7.203,0.038,-0.038,7.066,0.02,-0.02,,,,,,,,,,,,,,,,8.76221,0.000265,-0.000265,2023-04-17,2023-04,2023-04-20,2.5822899599107094,2.6769393795021454e-08,8.520962692102351e-09,,4.718405228544775,,0.008215284870553754,1.2643494650512925,2.5822899599107094,4.718405228544775,5261.0,,0.88,349.2383551723174,False
